瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),惯傈樊(kW),浅氢_cos,浅氢_sin,傍扁剐档(kg/m^3),浅氢_墨抛绊府
184,力林,2024-01-08 14:00:00,5.9,3.4,20.0,57.0,1023.2,4.497,0.9396926207859084,0.3420201433256687,1.2773824745234326,合浅
184,力林,2024-01-08 15:00:00,5.4,2.3,340.0,63.0,1022.9,1.242,0.9396926207859084,-0.3420201433256686,1.2793001906537484,合浅
184,力林,2024-01-08 16:00:00,5.3,2.4,290.0,64.0,1022.9,1.905,0.342020143325669,-0.9396926207859083,1.2797596268867002,辑浅
184,力林,2024-01-08 17:00:00,5.3,2.3,340.0,66.0,1023.1,5.251,0.9396926207859084,-0.3420201433256686,1.280009848731824,合浅
184,力林,2024-01-08 18:00:00,5.4,1.5,200.0,63.0,1022.9,4.906,-0.9396926207859084,-0.34202014332566866,1.2793001906537484,巢浅
184,力林,2024-01-08 19:00:00,5.4,2.6,200.0,64.0,1022.9,6.575,-0.9396926207859084,-0.34202014332566866,1.2793001906537484,巢浅
184,力林,2024-01-08 20:00:00,5.0,2.2,180.0,67.0,1022.8,7.526,-1.0,1.2246467991473532e-16,1.281014671832516,巢浅
184,力林,2024-01-08 21:00:00,5.1,2.2,200.0,66.0,1022.5,4.914,-0.9396926207859084,-0.34202014332566866,1.2801786866524782,巢浅
184,力林,2024-01-08 22:00:00,5.1,2.4,180.0,64.0,1021.7,2.697,-1.0,1.2246467991473532e-16,1.2791770798560753,巢浅
184,力林,2024-01-08 23:00:00,4.5,2.1,180.0,67.0,1021.5,0.112,-1.0,1.2246467991473532e-16,1.2816904311081514,巢浅
184,力林,2024-01-09 00:00:00,4.1,2.5,180.0,68.0,1021.5,62.519,-1.0,1.2246467991473532e-16,1.2835395787093893,巢浅
184,力林,2024-01-09 01:00:00,3.9,2.8,160.0,67.0,1020.7,1.335,-0.9396926207859083,0.3420201433256689,1.2834602097313812,巢浅
184,力林,2024-01-09 02:00:00,3.5,1.5,180.0,68.0,1020.5,0.214,-1.0,1.2246467991473532e-16,1.2850640767515067,巢浅
184,力林,2024-01-09 03:00:00,3.2,2.1,160.0,69.0,1020.1,1.467,-0.9396926207859083,0.3420201433256689,1.2859548698670338,巢浅
184,力林,2024-01-09 04:00:00,3.8,2.0,160.0,68.0,1019.9,2.908,-0.9396926207859083,0.3420201433256689,1.282917328091641,巢浅
184,力林,2024-01-09 05:00:00,4.0,2.5,160.0,69.0,1019.8,3.99,-0.9396926207859083,0.3420201433256689,1.2818658375558094,巢浅
184,力林,2024-01-09 06:00:00,4.8,2.8,160.0,69.0,1019.8,1.246,-0.9396926207859083,0.3420201433256689,1.2781763514250497,巢浅
184,力林,2024-01-09 07:00:00,5.5,2.3,180.0,70.0,1019.3,1.974,-1.0,1.2246467991473532e-16,1.2743403236915687,巢浅
184,力林,2024-01-09 08:00:00,7.0,2.5,180.0,68.0,1018.9,7.596,-1.0,1.2246467991473532e-16,1.2670197488884745,巢浅
184,力林,2024-01-09 09:00:00,8.1,1.2,160.0,64.0,1018.9,11.217,-0.9396926207859083,0.3420201433256689,1.2620642938705995,巢浅
184,力林,2024-01-09 10:00:00,9.9,2.5,230.0,55.0,1018.5,9.437,-0.6427876096865395,-0.7660444431189779,1.2535461370978858,巢辑浅
184,力林,2024-01-09 11:00:00,11.4,3.8,320.0,53.0,1018.1,14.119,0.7660444431189778,-0.6427876096865396,1.246448376594648,合辑浅
184,力林,2024-01-09 12:00:00,11.4,1.0,180.0,53.0,1017.1,15.944,-1.0,1.2246467991473532e-16,1.245224087844432,巢浅
184,力林,2024-01-09 13:00:00,11.2,2.4,200.0,55.0,1016.1,11.167,-0.9396926207859084,-0.34202014332566866,1.2448747769729531,巢浅
184,力林,2024-01-09 14:00:00,11.0,1.2,230.0,57.0,1015.4,14.43,-0.6427876096865395,-0.7660444431189779,1.2448927780311367,巢辑浅
184,力林,2024-01-09 15:00:00,11.0,2.0,200.0,61.0,1014.8,14.933,-0.9396926207859084,-0.34202014332566866,1.2441571707169563,巢浅
184,力林,2024-01-09 16:00:00,11.7,2.3,230.0,57.0,1014.4,15.692,-0.6427876096865395,-0.7660444431189779,1.2406105371728053,巢辑浅
184,力林,2024-01-09 17:00:00,11.4,1.4,200.0,63.0,1014.1,12.485,-0.9396926207859084,-0.34202014332566866,1.2415512215937847,巢浅
184,力林,2024-01-09 18:00:00,10.8,1.6,180.0,63.0,1014.1,11.767,-1.0,1.2246467991473532e-16,1.2441746790086685,巢浅
184,力林,2024-01-09 19:00:00,10.1,0.8,20.0,72.0,1014.1,25.664,0.9396926207859084,0.3420201433256687,1.2472494266708256,合浅
184,力林,2024-01-09 20:00:00,10.6,3.8,250.0,77.0,1014.5,66.218,-0.34202014332566855,-0.9396926207859084,1.2455427265200387,辑浅
184,力林,2024-01-09 21:00:00,10.1,4.6,290.0,85.0,1014.8,65.108,0.342020143325669,-0.9396926207859083,1.2481103620802227,辑浅
184,力林,2024-01-09 22:00:00,10.7,4.6,320.0,78.0,1014.6,50.213,0.7660444431189778,-0.6427876096865396,1.2452266541710355,合辑浅
184,力林,2024-01-09 23:00:00,10.5,4.2,340.0,77.0,1014.3,47.538,0.9396926207859084,-0.3420201433256686,1.245736204397272,合浅
184,力林,2024-01-10 00:00:00,10.6,4.5,340.0,75.0,1014.2,95.604,0.9396926207859084,-0.3420201433256686,1.2451744043732116,合浅
184,力林,2024-01-10 01:00:00,10.5,3.4,320.0,75.0,1014.0,60.437,0.7660444431189778,-0.6427876096865396,1.2453677523995206,合辑浅
184,力林,2024-01-10 02:00:00,10.3,2.8,290.0,73.0,1013.6,41.971,0.342020143325669,-0.9396926207859083,1.2457548577264932,辑浅
184,力林,2024-01-10 03:00:00,9.5,6.3,20.0,78.0,1013.9,97.196,0.9396926207859084,0.3420201433256687,1.2496505424791673,合浅
184,力林,2024-01-10 04:00:00,9.0,6.7,20.0,77.0,1014.1,123.441,0.9396926207859084,0.3420201433256687,1.2521119975350394,合浅
184,力林,2024-01-10 05:00:00,7.9,5.2,20.0,74.0,1015.3,170.579,0.9396926207859084,0.3420201433256687,1.2585000737988261,合浅
184,力林,2024-01-10 06:00:00,7.3,5.8,20.0,72.0,1015.9,184.291,0.9396926207859084,0.3420201433256687,1.2619378447476712,合浅
184,力林,2024-01-10 07:00:00,7.0,5.6,20.0,71.0,1016.3,198.136,0.9396926207859084,0.3420201433256687,1.263786603980132,合浅
184,力林,2024-01-10 08:00:00,6.9,7.4,20.0,66.0,1016.4,212.993,0.9396926207859084,0.3420201433256687,1.2643622718850969,合浅
184,力林,2024-01-10 09:00:00,6.8,6.7,20.0,64.0,1016.9,226.458,0.9396926207859084,0.3420201433256687,1.2654361133179435,合浅
184,力林,2024-01-10 10:00:00,6.6,6.9,20.0,64.0,1017.6,222.313,0.9396926207859084,0.3420201433256687,1.2672125107348347,合浅
184,力林,2024-01-10 11:00:00,7.3,5.6,20.0,57.0,1017.8,196.753,0.9396926207859084,0.3420201433256687,1.2642980001812971,合浅
184,力林,2024-01-10 12:00:00,7.0,4.8,360.0,60.0,1017.5,191.029,1.0,-2.4492935982947064e-16,1.2652788247070592,合浅
184,力林,2024-01-10 13:00:00,7.8,4.7,360.0,53.0,1017.1,181.863,1.0,-2.4492935982947064e-16,1.2611799757826414,合浅
184,力林,2024-01-10 14:00:00,7.9,4.4,360.0,55.0,1016.7,152.389,1.0,-2.4492935982947064e-16,1.260235423058472,合浅
184,力林,2024-01-10 15:00:00,7.6,4.6,360.0,56.0,1016.9,205.701,1.0,-2.4492935982947064e-16,1.2618302401544372,合浅
184,力林,2024-01-10 16:00:00,6.9,5.3,360.0,54.0,1017.2,220.51,1.0,-2.4492935982947064e-16,1.2653574409302641,合浅
184,力林,2024-01-10 17:00:00,6.4,5.6,340.0,60.0,1017.6,225.731,0.9396926207859084,-0.3420201433256686,1.2681191195781438,合浅
184,力林,2024-01-10 18:00:00,6.1,5.2,340.0,60.0,1018.2,227.632,0.9396926207859084,-0.3420201433256686,1.270229982798189,合浅
184,力林,2024-01-10 19:00:00,6.0,5.5,340.0,59.0,1018.9,214.759,0.9396926207859084,-0.3420201433256686,1.2715585980695185,合浅
184,力林,2024-01-10 20:00:00,5.9,4.9,340.0,60.0,1019.3,197.218,0.9396926207859084,-0.3420201433256686,1.2725136398375048,合浅
184,力林,2024-01-10 21:00:00,5.7,4.3,340.0,61.0,1019.4,177.929,0.9396926207859084,-0.3420201433256686,1.273551258142525,合浅
184,力林,2024-01-10 22:00:00,5.4,3.7,360.0,59.0,1019.7,168.474,1.0,-2.4492935982947064e-16,1.275298078413948,合浅
184,力林,2024-01-10 23:00:00,5.2,4.1,340.0,60.0,1019.4,142.434,0.9396926207859084,-0.3420201433256686,1.2758389377871135,合浅
184,力林,2024-01-11 00:00:00,5.2,3.2,360.0,63.0,1019.0,40.831,1.0,-2.4492935982947064e-16,1.2753383143075032,合浅
184,力林,2024-01-11 01:00:00,5.2,3.4,320.0,62.0,1018.9,98.651,0.7660444431189778,-0.6427876096865396,1.2752131584376005,合辑浅
184,力林,2024-01-11 02:00:00,5.1,3.0,320.0,59.0,1018.7,104.363,0.7660444431189778,-0.6427876096865396,1.2754210543695643,合辑浅
184,力林,2024-01-11 03:00:00,5.4,3.6,320.0,59.0,1018.9,89.171,0.7660444431189778,-0.6427876096865396,1.2742975503539977,合辑浅
184,力林,2024-01-11 04:00:00,5.6,2.8,320.0,61.0,1018.9,122.373,0.7660444431189778,-0.6427876096865396,1.2733832561474658,合辑浅
184,力林,2024-01-11 05:00:00,5.6,3.1,320.0,59.0,1018.9,81.625,0.7660444431189778,-0.6427876096865396,1.2733832561474658,合辑浅
184,力林,2024-01-11 06:00:00,5.8,3.1,320.0,60.0,1018.9,91.116,0.7660444431189778,-0.6427876096865396,1.2724702729919557,合辑浅
184,力林,2024-01-11 07:00:00,6.2,4.4,320.0,62.0,1018.8,93.855,0.7660444431189778,-0.6427876096865396,1.27052352072568,合辑浅
184,力林,2024-01-11 08:00:00,6.3,4.2,320.0,55.0,1018.7,91.91,0.7660444431189778,-0.6427876096865396,1.2699442060416222,合辑浅
184,力林,2024-01-11 09:00:00,6.5,3.4,320.0,55.0,1018.8,65.59,0.7660444431189778,-0.6427876096865396,1.2691605418012468,合辑浅
184,力林,2024-01-11 10:00:00,7.6,3.6,270.0,51.0,1019.4,66.269,-1.8369701987210297e-16,-1.0,1.2649323894320321,辑浅
184,力林,2024-01-11 11:00:00,7.9,4.1,270.0,55.0,1019.1,56.783,-1.8369701987210297e-16,-1.0,1.263210307503579,辑浅
184,力林,2024-01-11 12:00:00,8.2,4.2,320.0,53.0,1018.4,68.153,0.7660444431189778,-0.6427876096865396,1.2609966126503258,合辑浅
184,力林,2024-01-11 13:00:00,8.0,4.7,290.0,53.0,1017.7,77.656,0.342020143325669,-0.9396926207859083,1.26102627428226,辑浅
184,力林,2024-01-11 14:00:00,8.5,4.4,270.0,50.0,1017.1,67.762,-1.8369701987210297e-16,-1.0,1.2580454968795778,辑浅
184,力林,2024-01-11 15:00:00,9.1,3.5,270.0,51.0,1016.5,50.249,-1.8369701987210297e-16,-1.0,1.254630616041838,辑浅
184,力林,2024-01-11 16:00:00,9.3,4.4,270.0,52.0,1016.6,31.595,-1.8369701987210297e-16,-1.0,1.2538655638668652,辑浅
184,力林,2024-01-11 17:00:00,8.9,4.7,270.0,54.0,1016.3,34.449,-1.8369701987210297e-16,-1.0,1.255273239159844,辑浅
184,力林,2024-01-11 18:00:00,8.5,3.8,270.0,54.0,1016.2,41.055,-1.8369701987210297e-16,-1.0,1.2569322917402685,辑浅
184,力林,2024-01-11 19:00:00,8.2,3.9,250.0,56.0,1016.4,50.828,-0.34202014332566855,-0.9396926207859084,1.2585201856812562,辑浅
184,力林,2024-01-11 20:00:00,7.9,3.4,250.0,58.0,1016.5,39.96,-0.34202014332566855,-0.9396926207859084,1.2599875160213796,辑浅
184,力林,2024-01-11 21:00:00,7.8,3.6,230.0,59.0,1016.3,48.705,-0.6427876096865395,-0.7660444431189779,1.2601879946788894,巢辑浅
184,力林,2024-01-11 22:00:00,7.6,3.7,230.0,61.0,1016.4,38.813,-0.6427876096865395,-0.7660444431189779,1.2612098102989184,巢辑浅
184,力林,2024-01-11 23:00:00,7.5,3.2,230.0,63.0,1016.3,33.178,-0.6427876096865395,-0.7660444431189779,1.261535068965024,巢辑浅
184,力林,2024-01-12 00:00:00,8.0,3.4,250.0,63.0,1016.3,100.8,-0.34202014332566855,-0.9396926207859084,1.259291542255145,辑浅
184,力林,2024-01-12 01:00:00,8.3,3.8,230.0,63.0,1016.3,40.025,-0.6427876096865395,-0.7660444431189779,1.257949252460593,巢辑浅
184,力林,2024-01-12 02:00:00,8.6,3.5,230.0,62.0,1016.2,41.758,-0.6427876096865395,-0.7660444431189779,1.2564861755763852,巢辑浅
184,力林,2024-01-12 03:00:00,9.0,3.7,250.0,61.0,1016.1,41.576,-0.34202014332566855,-0.9396926207859084,1.2545814029142626,辑浅
184,力林,2024-01-12 04:00:00,9.6,3.5,250.0,60.0,1015.8,49.835,-0.34202014332566855,-0.9396926207859084,1.2515495364212097,辑浅
184,力林,2024-01-12 05:00:00,9.8,3.5,250.0,59.0,1015.5,67.255,-0.34202014332566855,-0.9396926207859084,1.2502955292946982,辑浅
184,力林,2024-01-12 06:00:00,10.5,4.6,270.0,59.0,1015.5,64.271,-1.8369701987210297e-16,-1.0,1.2472100123882772,辑浅
184,力林,2024-01-12 07:00:00,11.1,4.5,290.0,54.0,1015.8,61.765,0.342020143325669,-0.9396926207859083,1.2449450533794089,辑浅
184,力林,2024-01-12 08:00:00,11.1,4.8,320.0,62.0,1016.0,54.225,0.7660444431189778,-0.6427876096865396,1.245190169554518,合辑浅
184,力林,2024-01-12 09:00:00,11.1,3.5,320.0,63.0,1016.3,52.258,0.7660444431189778,-0.6427876096865396,1.2455578438171817,合辑浅
184,力林,2024-01-12 10:00:00,11.4,3.2,290.0,62.0,1016.7,26.896,0.342020143325669,-0.9396926207859083,1.2447343723443458,辑浅
184,力林,2024-01-12 11:00:00,11.8,3.3,290.0,60.0,1016.6,17.797,0.342020143325669,-0.9396926207859083,1.2428648131749294,辑浅
184,力林,2024-01-12 12:00:00,11.9,3.8,340.0,62.0,1016.2,28.319,0.9396926207859084,-0.3420201433256686,1.2419399402513476,合浅
184,力林,2024-01-12 13:00:00,12.0,3.7,340.0,62.0,1016.1,42.074,0.9396926207859084,-0.3420201433256686,1.2413822298167954,合浅
184,力林,2024-01-12 14:00:00,12.2,4.3,320.0,59.0,1016.0,36.315,0.7660444431189778,-0.6427876096865396,1.2403900672713222,合辑浅
184,力林,2024-01-12 15:00:00,11.9,3.4,320.0,62.0,1015.8,39.486,0.7660444431189778,-0.6427876096865396,1.2414510837505597,合辑浅
184,力林,2024-01-12 16:00:00,11.5,3.9,320.0,63.0,1016.2,36.935,0.7660444431189778,-0.6427876096865396,1.2436851571004621,合辑浅
184,力林,2024-01-12 17:00:00,11.0,3.8,320.0,65.0,1016.6,58.13,0.7660444431189778,-0.6427876096865396,1.2463639926594974,合辑浅
184,力林,2024-01-12 18:00:00,10.5,3.4,320.0,67.0,1016.8,58.178,0.7660444431189778,-0.6427876096865396,1.2488066377118665,合辑浅
184,力林,2024-01-12 19:00:00,9.9,2.7,270.0,65.0,1016.9,50.093,-1.8369701987210297e-16,-1.0,1.2515768942708296,辑浅
184,力林,2024-01-12 20:00:00,10.0,3.4,290.0,58.0,1017.7,47.225,0.342020143325669,-0.9396926207859083,1.252119148912087,辑浅
184,力林,2024-01-12 21:00:00,9.6,3.9,20.0,55.0,1018.3,85.114,0.9396926207859084,0.3420201433256687,1.254629742998344,合浅
184,力林,2024-01-12 22:00:00,8.8,4.0,20.0,44.0,1018.6,81.105,0.9396926207859084,0.3420201433256687,1.2585602810496326,合浅
184,力林,2024-01-12 23:00:00,8.3,3.4,20.0,43.0,1019.0,100.347,0.9396926207859084,0.3420201433256687,1.2612912410285786,合浅
184,力林,2024-01-13 00:00:00,7.6,1.4,360.0,45.0,1019.0,8.806,1.0,-2.4492935982947064e-16,1.264436045547617,合浅
184,力林,2024-01-13 01:00:00,6.2,0.9,90.0,56.0,1019.2,88.421,6.123233995736766e-17,1.0,1.271022352104057,悼浅
184,力林,2024-01-13 02:00:00,5.9,1.4,180.0,55.0,1019.7,103.773,-1.0,1.2246467991473532e-16,1.2730130074975998,巢浅
184,力林,2024-01-13 03:00:00,4.9,2.1,180.0,60.0,1020.1,114.26,-1.0,1.2246467991473532e-16,1.278092531155385,巢浅
184,力林,2024-01-13 04:00:00,4.4,1.8,180.0,60.0,1020.3,105.21,-1.0,1.2246467991473532e-16,1.2806460189534483,巢浅
184,力林,2024-01-13 05:00:00,4.1,1.4,180.0,61.0,1020.5,109.819,-1.0,1.2246467991473532e-16,1.2822830544032617,巢浅
184,力林,2024-01-13 06:00:00,4.1,2.3,180.0,57.0,1020.8,98.238,-1.0,1.2246467991473532e-16,1.2826600116951,巢浅
184,力林,2024-01-13 07:00:00,3.9,1.9,180.0,57.0,1021.5,76.907,-1.0,1.2246467991473532e-16,1.2844661548355107,巢浅
184,力林,2024-01-13 08:00:00,3.9,2.3,180.0,57.0,1022.3,78.845,-1.0,1.2246467991473532e-16,1.2854720999396403,巢浅
184,力林,2024-01-13 09:00:00,4.1,1.4,180.0,53.0,1022.9,69.344,-1.0,1.2246467991473532e-16,1.285298712737968,巢浅
184,力林,2024-01-13 10:00:00,8.6,2.3,20.0,39.0,1023.9,64.796,0.9396926207859084,0.3420201433256687,1.2660068836574108,合浅
184,力林,2024-01-13 11:00:00,9.6,2.4,20.0,38.0,1024.2,87.676,0.9396926207859084,0.3420201433256687,1.261899030520381,合浅
184,力林,2024-01-13 12:00:00,10.1,2.5,20.0,39.0,1023.7,87.972,0.9396926207859084,0.3420201433256687,1.2590565408568428,合浅
184,力林,2024-01-13 13:00:00,10.7,2.6,20.0,38.0,1023.3,83.456,0.9396926207859084,0.3420201433256687,1.2559042334055002,合浅
184,力林,2024-01-13 14:00:00,10.8,1.7,20.0,39.0,1022.9,80.012,0.9396926207859084,0.3420201433256687,1.2549711854432175,合浅
184,力林,2024-01-13 15:00:00,10.6,2.1,360.0,43.0,1023.0,81.822,1.0,-2.4492935982947064e-16,1.2559785206801375,合浅
184,力林,2024-01-13 16:00:00,11.0,1.7,360.0,44.0,1023.3,92.53,1.0,-2.4492935982947064e-16,1.2545782743345106,合浅
184,力林,2024-01-13 17:00:00,9.9,0.6,140.0,49.0,1022.8,74.816,-0.7660444431189779,0.6427876096865395,1.258838477195599,巢悼浅
184,力林,2024-01-13 18:00:00,8.3,1.6,70.0,53.0,1022.8,25.665,0.3420201433256688,0.9396926207859083,1.265994780494632,悼浅
184,力林,2024-01-13 19:00:00,7.6,1.2,140.0,56.0,1023.3,34.801,-0.7660444431189779,0.6427876096865395,1.2697717423050798,巢悼浅
184,力林,2024-01-13 20:00:00,6.3,2.1,180.0,55.0,1023.4,16.639,-1.0,1.2246467991473532e-16,1.2758033773073487,巢浅
184,力林,2024-01-13 21:00:00,5.7,2.2,160.0,52.0,1023.5,11.882,-0.9396926207859083,0.3420201433256689,1.2786734478211441,巢浅
184,力林,2024-01-13 22:00:00,5.4,2.1,160.0,54.0,1023.3,10.101,-0.9396926207859083,0.3420201433256689,1.2798004546837236,巢浅
184,力林,2024-01-13 23:00:00,5.1,2.0,160.0,60.0,1023.4,7.376,-0.9396926207859083,0.3420201433256689,1.2813054942984314,巢浅
184,力林,2024-01-14 00:00:00,4.7,0.8,140.0,64.0,1022.7,174.743,-0.7660444431189779,0.6427876096865395,1.2822724269707644,巢悼浅
184,力林,2024-01-14 01:00:00,4.4,2.1,200.0,53.0,1022.5,14.578,-0.9396926207859084,-0.34202014332566866,1.283407384475057,巢浅
184,力林,2024-01-14 02:00:00,4.6,2.2,160.0,44.0,1022.3,35.709,-0.9396926207859083,0.3420201433256689,1.282232386276426,巢浅
184,力林,2024-01-14 03:00:00,4.5,2.4,180.0,44.0,1021.8,72.743,-1.0,1.2246467991473532e-16,1.282066845331678,巢浅
184,力林,2024-01-14 04:00:00,4.3,2.8,180.0,49.0,1021.6,74.114,-1.0,1.2246467991473532e-16,1.28273990028317,巢浅
184,力林,2024-01-14 05:00:00,4.7,2.3,180.0,51.0,1021.4,56.289,-1.0,1.2246467991473532e-16,1.2806424727759251,巢浅
184,力林,2024-01-14 06:00:00,5.2,2.6,160.0,53.0,1021.0,52.764,-0.9396926207859083,0.3420201433256689,1.277841431705555,巢浅
184,力林,2024-01-14 07:00:00,5.3,2.8,160.0,51.0,1021.2,56.613,-0.9396926207859083,0.3420201433256689,1.277632741203146,巢浅
184,力林,2024-01-14 08:00:00,5.5,3.0,160.0,52.0,1021.1,71.891,-0.9396926207859083,0.3420201433256689,1.2765907039355056,巢浅
184,力林,2024-01-14 09:00:00,6.1,2.0,180.0,50.0,1021.0,69.017,-1.0,1.2246467991473532e-16,1.2737230528746328,巢浅
184,力林,2024-01-14 10:00:00,11.6,1.3,160.0,37.0,1020.8,76.508,-0.9396926207859083,0.3420201433256689,1.248876165908574,巢浅
184,力林,2024-01-14 11:00:00,15.5,1.5,70.0,32.0,1020.2,107.738,0.3420201433256688,0.9396926207859083,1.2312782450169484,悼浅
184,力林,2024-01-14 12:00:00,15.7,2.8,50.0,39.0,1019.3,100.405,0.6427876096865394,0.766044443118978,1.229340249945147,合悼浅
184,力林,2024-01-14 13:00:00,16.5,2.8,50.0,34.0,1018.3,85.07,0.6427876096865394,0.766044443118978,1.2247421364846598,合悼浅
184,力林,2024-01-14 14:00:00,17.7,6.6,250.0,35.0,1017.4,83.338,-0.34202014332566855,-0.9396926207859084,1.21861105588893,辑浅
184,力林,2024-01-14 15:00:00,16.7,6.5,270.0,48.0,1017.4,118.446,-1.8369701987210297e-16,-1.0,1.2228153376066768,辑浅
184,力林,2024-01-14 16:00:00,16.7,5.4,270.0,44.0,1016.9,116.785,-1.8369701987210297e-16,-1.0,1.2222143864873498,辑浅
184,力林,2024-01-14 17:00:00,15.5,5.0,250.0,52.0,1017.0,100.224,-0.34202014332566855,-0.9396926207859084,1.2274161685769815,辑浅
184,力林,2024-01-14 18:00:00,14.4,4.7,250.0,64.0,1017.3,89.335,-0.34202014332566855,-0.9396926207859084,1.2324750077165985,辑浅
184,力林,2024-01-14 19:00:00,14.2,4.6,250.0,69.0,1017.4,86.025,-0.34202014332566855,-0.9396926207859084,1.2334540650958596,辑浅
184,力林,2024-01-14 20:00:00,13.6,7.5,340.0,80.0,1017.6,51.401,0.9396926207859084,-0.3420201433256686,1.236277942033374,合浅
184,力林,2024-01-14 21:00:00,12.2,6.0,320.0,82.0,1018.3,80.966,0.7660444431189778,-0.6427876096865396,1.2431980369117988,合辑浅
184,力林,2024-01-14 22:00:00,10.1,5.7,340.0,82.0,1019.1,125.748,0.9396926207859084,-0.3420201433256686,1.2533989653093762,合浅
184,力林,2024-01-14 23:00:00,9.4,5.4,340.0,77.0,1019.7,142.912,0.9396926207859084,-0.3420201433256686,1.257243955909415,合浅
184,力林,2024-01-15 00:00:00,8.7,4.7,340.0,75.0,1020.3,149.441,0.9396926207859084,-0.3420201433256686,1.2611080452741867,合浅
184,力林,2024-01-15 01:00:00,7.8,4.6,320.0,70.0,1020.7,194.049,0.7660444431189778,-0.6427876096865396,1.265643890749525,合辑浅
184,力林,2024-01-15 02:00:00,7.2,4.9,320.0,68.0,1021.0,194.935,0.7660444431189778,-0.6427876096865396,1.2687253879623372,合辑浅
184,力林,2024-01-15 03:00:00,6.6,4.7,340.0,64.0,1021.4,185.519,0.9396926207859084,-0.3420201433256686,1.2719446329250788,合浅
184,力林,2024-01-15 04:00:00,6.2,5.1,340.0,63.0,1021.8,187.655,0.9396926207859084,-0.3420201433256686,1.2742647560635059,合浅
184,力林,2024-01-15 05:00:00,5.6,3.9,340.0,63.0,1022.4,190.278,0.9396926207859084,-0.3420201433256686,1.2777574257387074,合浅
184,力林,2024-01-15 06:00:00,5.1,3.8,340.0,63.0,1023.2,210.259,0.9396926207859084,-0.3420201433256686,1.2810550925993307,合浅
184,力林,2024-01-15 07:00:00,4.8,3.6,340.0,60.0,1024.1,224.285,0.9396926207859084,-0.3420201433256686,1.283565798680519,合浅
184,力林,2024-01-15 08:00:00,4.6,3.5,340.0,57.0,1024.9,223.26,0.9396926207859084,-0.3420201433256686,1.2854934683504933,合浅
184,力林,2024-01-15 09:00:00,4.7,3.7,340.0,59.0,1025.6,212.112,0.9396926207859084,-0.3420201433256686,1.2859084786361745,合浅
184,力林,2024-01-15 10:00:00,5.4,3.4,340.0,55.0,1026.2,211.428,0.9396926207859084,-0.3420201433256686,1.283427368901043,合浅
184,力林,2024-01-15 11:00:00,6.8,4.3,360.0,49.0,1026.3,215.325,1.0,-2.4492935982947064e-16,1.2771335265003494,合浅
184,力林,2024-01-15 12:00:00,7.7,4.3,360.0,45.0,1025.6,154.058,1.0,-2.4492935982947064e-16,1.2721725860390283,合浅
184,力林,2024-01-15 13:00:00,7.8,4.7,340.0,48.0,1025.0,101.139,0.9396926207859084,-0.3420201433256686,1.270975789182192,合浅
184,力林,2024-01-15 14:00:00,7.9,3.7,340.0,43.0,1024.3,123.309,0.9396926207859084,-0.3420201433256686,1.2696558904679776,合浅
